accountNumber,lastName,firstName,Age,Sex,customerMDN,Address,customerCity,customerState,customerZip,customerPlan,customerPlanDesc,userName
900007720,HARRIS,CLEVELAND,25,M,7799884366,13278 Alpert Dr.,SANTA BARBARA,CA,93140,1400POST5L90,1400 Minute Family,charris
900007721,CHERRY,PORFIRIO,61,M,9790123580,1294 North Access Ln.,SAN DIEGO,CA,92113,700POST5L70,700 Minute Family,pcherry
900007722,DELEON,KAITLIN,35,F,3994187793,7030 E Sherrill Way,ORLANDO,FL,32815,700POST5L70,700 Minute Family,kdeleon
900007723,BARRON,LUTHER,62,M,9285228047,11883 Luzon Way,DES MOINES,IA,50313,900POST60,900 Minute,lbarron
900007724,CAMACHO,TREY,24,M,9045374818,11961 Probst St.,SYRACUSE,NY,13224,450POST40,450 Minute,tcamacho
900007725,ALLISON,MARVA,70,F,5519778200,5949 Arne Ave.,DENVER,CO,80293,ULPRE50,Unlimited Prepaid,mallison
900007726,MALONE,ALFONSO,32,M,7832967386,4574 Gleane Ave.,SAN DIEGO,CA,92162,700POST5L70,700 Minute Family,amalone
900007727,SCHMIDT,CORINNE,20,F,8153128777,14163 Byes Pkwy.,OCALA,FL,34470,450POST40,450 Minute,cschmidt
900007728,DALE,DEBBIE,33,F,4798106396,10612 Nepean Towers Dr.,PLANO,TX,75094,900POST60,900 Minute,ddale
900007729,DOUGLAS,DINO,45,M,9286999057,19008 North Elmwood Dr.,MONTGOMERY,AL,36121,1400POST5L90,1400 Minute Family,ddouglas
900007730,RILEY,KELLY,68,M,5842029863,11019 Santa Elena St.,JACKSONVILLE,FL,32267,900POST60,900 Minute,kriley
900007731,BARTON,GERALDINE,43,F,4282556549,10809 Yeates Dr.,ANCHORAGE,AK,99530,900POST60,900 Minute,gbarton
900007732,GILLIAM,AMPARO,43,F,4784648302,19592 Pennview St.,LAS VEGAS,NV,89138,250PRE25,250 Minute Prepaid,agilliam
900007733,CONTRERAS,TISHA,65,F,4658428882,12266 Miramount Dr.,SPOKANE,WA,99256,ULPRE50,Unlimited Prepaid,tcontreras
900007734,MCMAHON,HERIBERTO,67,M,3095256973,1047 Corrigan Hwy.,SACRAMENTO,CA,94288,ULPRE50,Unlimited Prepaid,hmcmahon
900007735,WHITE,KIRBY,22,M,9087285071,5465 Admin Service Way,BRYAN,TX,77802,900POST60,900 Minute,kwhite
900007736,ANDERSON,KRIS,31,M,8646187796,13743 Pasetta Ave.,LANSING,MI,48909,900POST60,900 Minute,kanderson
900007737,JOYNER,MARSHALL,24,M,2504767886,10593 Colby Hewitt Ave.,VANCOUVER,WA,98682,450POST40,450 Minute,mjoyner
900007738,FISHER,WILEY,28,M,3995879287,11787 Electronics Dr.,CHARLOTTE,NC,28230,700POST5L70,700 Minute Family,wfisher
900007739,DILLARD,RAMIRO,27,M,3968354166,10631 Colwick Dr.,LAKE CHARLES,LA,70629,2100POST5L110,2100 Minute Family,rdillard
900007740,GATES,ESTELLA,45,F,6095229922,8962 Sea Cloud St.,FORT WAYNE,IN,46850,450POST40,450 Minute,egates
900007741,VINCENT,JANNIE,22,F,9899079304,12425 Duke of Wellington Blvd.,COLUMBUS,OH,43279,900POST60,900 Minute,jvincent
900007742,MERRITT,TIA,28,F,7065898412,5002 Xenia Blvd.,CHESAPEAKE,VA,23327,1400POST5L90,1400 Minute Family,tmerritt
900007743,MATHIS,HARLEY,44,M,7944527041,15847 Ledochowski Ln.,OKLAHOMA CITY,OK,73131,ULPRE2D,Unlimited Prepaid,hmathis
900007744,MEJIA,SUZETTE,51,F,5449524552,4492 George Hunter Way,EUGENE,OR,97404,450POST40,450 Minute,smejia
900007745,RILEY,DIANE,41,F,5076766836,809 W Ferdinand Dr.,WASHINGTON,DC,20071,1400POST5L90,1400 Minute Family,driley
900007746,BENTLEY,JACKIE,59,F,4640828608,5043 Holborn  Theobalds Dr.,POMPANO BEACH,FL,33072,700POST5L70,700 Minute Family,jbentley
900007747,BRADSHAW,VALERIE,62,F,2666897999,6701 Via Puerta Dr.,ATLANTA,GA,30340,ULPRE50,Unlimited Prepaid,vbradshaw
900007748,FLOWERS,PHILLIP,39,M,8794964789,7148 Upper Haysden Hwy.,DALLAS,TX,75301,250PRE25,250 Minute Prepaid,pflowers
900007749,HERRING,DELMAR,49,M,5647628444,7051 Gambia Ave.,WILMINGTON,DE,19891,450POST40,450 Minute,dherring
900007750,HARRISON,ANDREA,44,M,4905863741,17964 Carr Brook St.,ATLANTA,GA,30375,450POST40,450 Minute,aharrison
900007751,VAUGHAN,MADELYN,30,F,6802554266,8569 S Micvicker Blvd.,FORT LAUDERDALE,FL,33308,700POST5L70,700 Minute Family,mvaughan
900007752,CRAIG,EDWARDO,58,M,6018652753,3994 Wivenhoe Hwy.,DENVER,CO,80214,ULPRE2D,Unlimited Prepaid,ecraig
900007753,MCPHERSON,JOANNE,62,F,5309030663,5550 Ferrelo Ln.,TUSCALOOSA,AL,35402,ULPRE50,Unlimited Prepaid,jmcpherson
900007754,NEWMAN,MIGUEL,56,M,7848722695,19275 E Gaisor St.,PITTSBURGH,PA,15286,ULPRE2D,Unlimited Prepaid,mnewman
900007755,DELANEY,VIRGINIA,37,F,6634369396,3917 Terradillo Pkwy.,INDIANAPOLIS,IN,46251,700POST5L70,700 Minute Family,vdelaney
900007756,RICE,MEAGAN,49,F,8563695863,12346 Father Carney Pkwy.,APPLETON,WI,54915,5503L60,550 Minute Family,mrice
900007757,DENNIS,CINDY,21,F,7264267189,230 South Taaffe Blvd.,TOLEDO,OH,43659,700POST5L70,700 Minute Family,cdennis
900007758,MCMILLAN,ALLISON,43,F,8104497009,3231 Valley Hill Pkwy.,FORT WORTH,TX,76136,900POST60,900 Minute,amcmillan
900007759,HARDING,DUSTY,52,M,9768363459,2088 Gertz Pkwy.,SACRAMENTO,CA,95814,5503L60,550 Minute Family,dharding
900007760,BLANCHARD,ESSIE,27,F,4265872085,19136 North Providence St.,BAKERSFIELD,CA,93302,2100POST5L110,2100 Minute Family,eblanchard
900007761,STEELE,MANUELA,66,F,9777702931,5722 La Pala Dr.,SALT LAKE CITY,UT,84133,1400POST5L90,1400 Minute Family,msteele
900007762,MARTIN,EZRA,33,M,8517122711,1997 Pastoral St.,MESA,AZ,85277,ULPOST70,Unlimited,emartin
900007763,REID,JEWEL,69,F,8557453573,14334 W Race Way,OLYMPIA,WA,98505,2100POST5L110,2100 Minute Family,jreid
900007764,COOLEY,DEVON,69,M,2183789207,13164 Side End Pkwy.,YAKIMA,WA,98902,5503L60,550 Minute Family,dcooley
900007765,BATES,DARRIN,64,M,5355387504,18000 Kiowa Blvd.,HOUSTON,TX,77085,700POST5L70,700 Minute Family,dbates
900007766,ROBERTS,BRYON,42,M,5503251553,10311 Old Sudley St.,FREDERICK,MD,21703,700POST5L70,700 Minute Family,broberts
900007767,BRIDGES,VICKY,55,F,2188923383,14141 Park Waldorf Way,BIRMINGHAM,AL,35249,2100POST5L110,2100 Minute Family,vbridges
900007768,COHEN,MATT,23,M,9198704178,17174 St. Peters St.,NEW HYDE PARK,NY,11044,700POST5L70,700 Minute Family,mcohen
900007769,RAYMOND,LIZA,25,F,4054946613,16049 Seed Farm Way,DAYTON,OH,45423,1400POST5L90,1400 Minute Family,lraymond
900007770,BLACKWELL,RILEY,55,M,2739824566,13152 Femleaf Pkwy.,SANTA FE,NM,87508,700POST5L70,700 Minute Family,rblackwell
900007771,WILEY,RAYMOND,23,M,9352444487,16906 Gingerblossom St.,LEXINGTON,KY,40509,700POST5L70,700 Minute Family,rwiley
900007772,TILLMAN,LOLA,43,F,8746309249,3964 Obispo Way,PHILADELPHIA,PA,19173,1400POST5L90,1400 Minute Family,ltillman
900007773,ALBERT,NICHOLAS,52,M,8578257206,2084 Tranton St.,ALBANY,NY,12246,2100POST5L110,2100 Minute Family,nalbert
900007774,BARNETT,ROSARIO,38,M,6408446539,13131 Bert Way,MYRTLE BEACH,SC,29575,ULPOST5L120,2100 Minute Family,rbarnett
900007775,BRAY,NELDA,65,F,4831423702,4650 Softwater St.,BALTIMORE,MD,21251,700POST5L70,700 Minute Family,nbray
900007776,HURST,ROSALIND,54,F,8239497559,1523 Fleet Thro Ave.,SAGINAW,MI,48663,250PRE25,250 Minute Prepaid,rhurst
900007777,BOYER,CALLIE,18,F,2006295804,11348 Hassard Pkwy.,BROOKLYN,NY,11235,ULPOST70,Unlimited,cboyer
900007778,RUIZ,ALISON,23,F,4989524714,9617 S Kenilworth Pkwy.,HUNTINGTON,WV,25701,700POST5L70,700 Minute Family,aruiz
900007779,STUART,SIDNEY,28,M,9797162578,13518 Antoinette St.,ALBANY,GA,31705,900POST60,900 Minute,sstuart
900007780,CAIN,DICK,39,M,8533782251,3337 Palmia Pkwy.,FRESNO,CA,93777,1400POST5L90,1400 Minute Family,dcain
900007781,DUNLAP,WALKER,22,M,4446979639,2748 Ray Mead Pkwy.,MYRTLE BEACH,SC,29588,900POST60,900 Minute,wdunlap
900007782,STONE,CORNELIA,37,F,4696054184,11177 Mernagh Pkwy.,AUSTIN,TX,78723,700POST5L70,700 Minute Family,cstone
900007783,CHASE,BARBRA,38,F,6132166485,5130 Shaftesbury Dr.,LAUREL,MD,20709,900POST60,900 Minute,bchase
900007784,SUMMERS,CHRISTOPER,42,M,8305794544,15287 Tiedemann Ln.,BEAUMONT,TX,77703,700POST5L70,700 Minute Family,csummers
900007785,KEMP,JULIE,46,F,7516722619,3192 Raes Creek Ln.,STAMFORD,CT,6927,250PRE25,250 Minute Prepaid,jkemp
900007786,GRANT,NESTOR,62,M,8054556597,7181 East Lodge Pkwy.,LOS ANGELES,CA,90061,250PRE25,250 Minute Prepaid,ngrant
900007787,KAUFMAN,FLORENCE,20,F,5863526081,7950 W Woods Way,EL PASO,TX,88519,ULPOST70,Unlimited,fkaufman
900007788,PHELPS,HARRIETT,23,F,9202419952,9224 West Saint James Way,CHULA VISTA,CA,91921,700POST5L70,700 Minute Family,hphelps
900007789,WAGNER,KATHERINE,32,F,5218615257,12174 Abchurch Dr.,SACRAMENTO,CA,94284,700POST5L70,700 Minute Family,kwagner
900007790,CLINE,NOREEN,62,F,3803056161,4283 Hombrook Pkwy.,PEORIA,IL,61630,ULPRE50,Unlimited Prepaid,ncline
900007791,PICKETT,VINCENT,64,M,5075689439,19331 Banim St.,DENTON,TX,76203,250PRE25,250 Minute Prepaid,vpickett
900007792,CHAN,CAROLINE,37,F,5893694444,1777 Deckard Dr.,MILWAUKEE,WI,53278,1400POST5L90,1400 Minute Family,cchan
900007793,FIELDS,SANFORD,42,M,2887463848,12771 Wyndover St.,FORT LAUDERDALE,FL,33335,250PRE25,250 Minute Prepaid,sfields
900007794,HARRISON,RAMONA,48,F,6863598686,16688 Lamb Heights Blvd.,LEXINGTON,KY,40516,250PRE25,250 Minute Prepaid,rharrison
900007795,MCDONALD,VIOLA,32,F,2142106708,18011 Loughlin Ln.,SAN ANTONIO,TX,78235,700POST5L70,700 Minute Family,vmcdonald
900007796,MUELLER,GAY,65,F,7699556023,3020 Frasinetti Blvd.,DES MOINES,IA,50391,ULPOST70,Unlimited,gmueller
900007797,BARRERA,ANTWAN,57,M,7295498854,15998 Boydell Blvd.,HENDERSON,NV,89009,1400POST5L90,1400 Minute Family,abarrera
900007798,CAREY,EFREN,59,M,5454847713,17052 Paddle Wheel Ave.,KANSAS CITY,MO,64156,700POST5L70,700 Minute Family,ecarey
900007799,BUSH,VIOLA,63,F,5806822361,17086 Makamah Beach Ave.,ANCHORAGE,AK,99522,900POST60,900 Minute,vbush
900007800,GALLAGHER,RANDALL,30,M,7203769542,9153 Flempton St.,NAPLES,FL,34113,1400POST5L90,1400 Minute Family,rgallagher
900007801,MARKS,ROSALINDA,62,F,3859024203,16020 Sanial Ave.,FRESNO,CA,93750,ULPRE50,Unlimited Prepaid,rmarks
900007802,HORTON,KELLEY,18,F,9959885444,6853 Dickson Hill Ave.,MONTGOMERY,AL,36141,ULPRE2D,Unlimited Prepaid,khorton
900007803,,SHELBY,26,F,9574066132,13718 Fremont Ln.,SAN BERNARDINO,CA,92412,ULPRE50,Unlimited Prepaid,s
900007804,JACOBSON,CECIL,19,M,3842174490,9449 Worts Hill Dr.,SOUTH LAKE TAHOE,CA,96156,700POST5L70,700 Minute Family,cjacobson
900007805,BENJAMIN,CELIA,20,F,5792377673,5822 Pelhamside St.,SPOKANE,WA,99208,5503L60,550 Minute Family,cbenjamin
900007806,GROSS,JOEL,47,M,5204298233,15662 Lefevre Inn Way,RACINE,WI,53405,1400POST5L90,1400 Minute Family,jgross
900007807,NICHOLS,DONN,36,M,7294229272,9835 Latrobe Ave.,BROOKLYN,NY,11221,5503L60,550 Minute Family,dnichols
900007808,LOTT,CAROLE,44,F,8492174975,516 Raldne Blvd.,FLUSHING,NY,11352,700POST5L70,700 Minute Family,clott
900007809,ONEILL,HILLARY,61,F,2487903097,17974 Primavera Dr.,SACRAMENTO,CA,95819,5503L60,550 Minute Family,honeill
900007810,RAYMOND,MAURO,61,M,7748237693,17781 Akerson Hwy.,RALEIGH,NC,27614,ULPRE2D,Unlimited Prepaid,mraymond
900007811,RIVAS,BRAIN,43,M,6942626763,1833 Vallingbe Dr.,BAKERSFIELD,CA,93389,1400POST5L90,1400 Minute Family,brivas
900007812,WASHINGTON,LEILA,54,F,5239164690,18873 Ashdod Blvd.,SAINT PAUL,MN,55169,450POST40,450 Minute,lwashington
900007813,MUELLER,SHAUN,52,M,2099585906,9711 N Orleans Dr.,CINCINNATI,OH,45243,250PRE25,250 Minute Prepaid,smueller
900007814,BOWEN,SHEENA,51,F,4015926019,10587 Boathouse Blvd.,KANSAS CITY,MO,64197,250PRE25,250 Minute Prepaid,sbowen
900007815,SWANSON,MARIANA,62,F,3796423266,18022 Taylor Acres Ln.,LOUISVILLE,KY,40204,1400POST5L90,1400 Minute Family,mswanson
900007816,GONZALEZ,EVAN,55,M,4792299391,8120 Impalla Ave.,WINTER HAVEN,FL,33881,700POST5L70,700 Minute Family,egonzalez
900007817,ROBINSON,BEN,18,M,7595213462,13950 Claughton St.,CINCINNATI,OH,45239,450POST40,450 Minute,brobinson
900007818,MCNEIL,SIMONE,69,F,8079752665,5563 Pyrenees Pkwy.,SPRING,TX,77379,450POST40,450 Minute,smcneil
900007819,BRENNAN,AUSTIN,28,M,3512476458,4831 Wardwell Pkwy.,HENDERSON,NV,89002,ULPRE50,Unlimited Prepaid,abrennan
900007820,GILLESPIE,WILFORD,52,M,9347128780,17817 Watts Mine Hwy.,WORCESTER,MA,1608,700POST5L70,700 Minute Family,wgillespie
900007821,PITTMAN,BENITA,56,F,5155705728,14928 Inglebert St.,PITTSBURGH,PA,15212,700POST5L70,700 Minute Family,bpittman
900007822,HARRINGTON,MARION,58,F,4892746681,16382 Norris Canyon Pkwy.,VIRGINIA BEACH,VA,23459,450POST40,450 Minute,mharrington
900007823,STOUT,JORGE,43,M,6307923758,1656 Mardyke Ave.,READING,PA,19603,2100POST5L110,2100 Minute Family,jstout
900007824,EMERSON,BOYD,27,M,8575092613,6820 West Chanslor St.,PROVIDENCE,RI,2903,2100POST5L110,2100 Minute Family,bemerson
900007825,WILKINSON,SHERYL,45,F,8266242978,18998 Gardiners Pkwy.,SEATTLE,WA,98127,250PRE25,250 Minute Prepaid,swilkinson
900007826,SANFORD,ELIAS,18,M,4167065563,7266 Puffer St.,EL PASO,TX,79940,450POST40,450 Minute,esanford
900007827,ZAMORA,ROSEMARY,68,F,9756596716,13430 Elvans Way,PITTSBURGH,PA,15257,ULPRE50,Unlimited Prepaid,rzamora
900007828,FLOYD,SHEILA,21,F,8442146394,19641 Langley Canyon St.,PITTSBURGH,PA,15286,700POST5L70,700 Minute Family,sfloyd
900007829,HESTER,SADIE,51,F,6064745412,5676 Motcomb Way,FRESNO,CA,93750,ULPRE50,Unlimited Prepaid,shester
900007830,QUINN,AVIS,23,F,6778122718,18351 W Buell St.,LITTLE ROCK,AR,72217,1400POST5L90,1400 Minute Family,aquinn
900007831,ALFORD,BONITA,34,F,6339328456,9644 Southern Planter St.,FORT WAYNE,IN,46860,ULPOST70,Unlimited,balford
900007832,KLINE,RONNIE,27,M,7143497069,12219 Parkston Ln.,HOUSTON,TX,77243,ULPOST5L120,2100 Minute Family,rkline
900007833,PATE,CLARICE,36,F,3912377544,1211 Sharen Pkwy.,BAKERSFIELD,CA,93382,700POST5L70,700 Minute Family,cpate
900007834,KRAMER,RORY,25,M,2982379479,17445 Nags Head Ave.,GAITHERSBURG,MD,20877,ULPRE50,Unlimited Prepaid,rkramer
900007835,SIMS,SCOT,39,M,5896052981,3230 W Bosi Pkwy.,SANTA MONICA,CA,90404,700POST5L70,700 Minute Family,ssims
900007836,BOWEN,GENARO,45,M,8258653790,18042 North Perley Ave.,PORTLAND,OR,97212,450POST40,450 Minute,gbowen
900007837,VEGA,MISTY,54,F,2284469364,5679 Roselea Dr.,BLOOMINGTON,IN,47402,1400POST5L90,1400 Minute Family,mvega
900007838,SUTTON,GAVIN,48,M,3862127473,11707 Burlow St.,ARLINGTON,VA,22240,ULPRE50,Unlimited Prepaid,gsutton
900007839,GUTIERREZ,OLIVER,55,M,7096773502,16421 Angel Hill Dr.,SPRINGFIELD,IL,62757,700POST5L70,700 Minute Family,ogutierrez
900007840,CHAVEZ,NEIL,61,M,7219755475,7653 Allemany Dr.,CHARLOTTE,NC,28246,700POST5L70,700 Minute Family,nchavez
900007841,DORSEY,GAYLE,51,F,6156908399,4267 Planters Ave.,SAVANNAH,GA,31420,250PRE25,250 Minute Prepaid,gdorsey
900007842,CRAIG,BESSIE,18,F,3632744281,1879 Martino Ave.,PALO ALTO,CA,94301,450POST40,450 Minute,bcraig
900007843,HALL,MARQUIS,70,M,3718253441,5673 Corvin Pkwy.,BALTIMORE,MD,21213,ULPOST70,Unlimited,mhall
900007844,FITZGERALD,LORAINE,52,F,9949814476,16648 S Bender Ln.,WASHINGTON,DC,20537,ULPRE50,Unlimited Prepaid,lfitzgerald
900007845,JENNINGS,IRIS,61,F,2389567198,16874 Thunderbird Ave.,WEST PALM BEACH,FL,33419,250PRE25,250 Minute Prepaid,ijennings
900007846,BRIGGS,LAURENCE,25,M,4863909761,9838 Budeberry St.,TRENTON,NJ,8607,5503L60,550 Minute Family,lbriggs
900007847,MEJIA,JEAN,33,M,7806945762,5590 Delgado St.,VERO BEACH,FL,32963,700POST5L70,700 Minute Family,jmejia
900007848,GRANT,SHIRLEY,48,M,7945957745,6361 Vets Ave.,NORTH HOLLYWOOD,CA,91611,250PRE25,250 Minute Prepaid,sgrant
900007849,SELLERS,MARGERY,47,F,5114105932,2697 Gracemar Dr.,BLOOMINGTON,IL,61701,450POST40,450 Minute,msellers
900007850,MILES,VAN,48,M,3535702044,10175 Hough Hall Ave.,EL PASO,TX,79908,ULPRE50,Unlimited Prepaid,vmiles
900007851,BUCKLEY,MAX,39,M,9053025576,11478 Lumley Pkwy.,MOUNT VERNON,NY,10552,700POST5L70,700 Minute Family,mbuckley
900007852,ALSTON,GRACIELA,24,F,7649594323,7007 Webbs Ave.,HOUSTON,TX,77051,1400POST5L90,1400 Minute Family,galston
900007853,BROWNING,CONCEPCION,51,F,6277116989,4710 Darrick St.,NEW YORK,NY,10048,2100POST5L110,2100 Minute Family,cbrowning
900007854,SKINNER,CLARENCE,24,M,2582257333,16139 Morada St.,RIVERSIDE,CA,92516,2100POST5L110,2100 Minute Family,cskinner
900007855,MCKEE,CALLIE,19,F,4249695379,7393 Fillippelli St.,ROANOKE,VA,24029,ULPRE50,Unlimited Prepaid,cmckee
900007856,WOODS,LATOYA,44,F,8036445287,17661 Issac Miller Dr.,EVANSVILLE,IN,47704,450POST40,450 Minute,lwoods
900007857,SIMS,EDUARDO,33,M,4545328309,14941 Maygood Ln.,LEXINGTON,KY,40588,700POST5L70,700 Minute Family,esims
900007858,LEBLANC,GERTRUDE,22,F,3812674692,7296 Norpak Dr.,BIRMINGHAM,AL,35215,250PRE25,250 Minute Prepaid,gleblanc
900007859,CHAVEZ,TRISHA,40,F,7297065914,5876 Wooden Valley Blvd.,TOLEDO,OH,43667,700POST5L70,700 Minute Family,tchavez
900007860,MCDONALD,JOEY,57,M,5877467214,18010 Albrighton St.,ANAHEIM,CA,92808,ULPRE2D,Unlimited Prepaid,jmcdonald
900007861,STRONG,CEDRIC,55,M,4606568867,4489 Sky Ranch Blvd.,DURHAM,NC,27703,ULPOST5L120,2100 Minute Family,cstrong
900007862,WOODARD,JESUS,28,M,3375187311,2782 Cherbury Blvd.,JEFFERSON CITY,MO,65104,1400POST5L90,1400 Minute Family,jwoodard
900007863,WEBER,LILLIE,38,F,2096675643,4817 Squirrelwood Pkwy.,NEWARK,NJ,7192,ULPOST70,Unlimited,lweber
900007864,ESPINOZA,DWIGHT,23,M,6218783333,3354 Antony Dr.,MONTGOMERY,AL,36125,ULPRE2D,Unlimited Prepaid,despinoza
900007865,MOSS,INES,28,F,6355696443,16621 Hampshire St.,HARTFORD,CT,6153,700POST5L70,700 Minute Family,imoss
900007866,HAYES,EFRAIN,38,M,5382909588,7156 Traveller Pkwy.,JAMAICA,NY,11451,700POST5L70,700 Minute Family,ehayes
900007867,HENDERSON,ALEXANDRIA,19,F,3728424524,5838 Brower Ln.,BERKELEY,CA,94712,700POST5L70,700 Minute Family,ahenderson
900007868,CASTILLO,DAWN,29,F,7353899841,394 Wilfield Blvd.,BOCA RATON,FL,33464,2100POST5L110,2100 Minute Family,dcastillo
900007869,MEYERS,MARGUERITE,26,F,6369450333,19848 Leavitt Pkwy.,EL PASO,TX,79958,1400POST5L90,1400 Minute Family,mmeyers
900007870,GEORGE,REBECCA,37,F,5865904256,15730 S Powder Mill Way,NEW HAVEN,CT,6532,1400POST5L90,1400 Minute Family,rgeorge
900007871,WATTS,MARK,21,M,6098353911,18850 Starfighter Hwy.,GREEN BAY,WI,54304,900POST60,900 Minute,mwatts
900007872,MEADOWS,NEWTON,55,M,4294617589,6447 Hanchett Ave.,CHARLOTTE,NC,28247,ULPRE50,Unlimited Prepaid,nmeadows
900007873,BRIGGS,ALISSA,31,F,4137325666,351 Eastbourne Pkwy.,NEW YORK,NY,10080,ULPRE2D,Unlimited Prepaid,abriggs
900007874,RICHMOND,KARA,26,F,7954917861,4844 Goodwyns Blvd.,MEMPHIS,TN,38187,ULPRE50,Unlimited Prepaid,krichmond
900007875,WINTERS,FRANKIE,48,M,7477129663,774 Upper Crackney St.,PHOENIX,AZ,85042,450POST40,450 Minute,fwinters
900007876,ODOM,CHRIS,50,M,2873325084,16032 East Santa Inez Dr.,WASHINGTON,DC,20091,5503L60,550 Minute Family,codom
900007877,WALLACE,JOSUE,28,M,5884497039,9213 Newark Broad Ave.,DES MOINES,IA,50318,5503L60,550 Minute Family,jwallace
900007878,COTTON,ELLIOT,46,M,5752299063,13290 Luvian Hwy.,DENVER,CO,80223,900POST60,900 Minute,ecotton
900007879,PEARSON,CHANG,46,M,8719872057,9726 Coniston Pkwy.,CAROL STREAM,IL,60122,450POST40,450 Minute,cpearson
900007880,MCGOWAN,ANGELA,31,F,7617552719,8155 Gapemouth St.,SAN ANTONIO,TX,78288,900POST60,900 Minute,amcgowan
900007881,MORRISON,DOROTHY,52,F,7519788168,7121 Sayles Hill Hwy.,SACRAMENTO,CA,94273,700POST5L70,700 Minute Family,dmorrison
900007882,EATON,KRISTA,36,F,5495069983,10378 Betabel Ave.,LOUISVILLE,KY,40298,ULPOST70,Unlimited,keaton
900007883,WHITLEY,ELLIOT,41,M,2938856702,15595 Geldert Pkwy.,SAINT JOSEPH,MO,64508,1400POST5L90,1400 Minute Family,ewhitley
900007884,MERRITT,DIRK,30,M,4788018214,2 Burnetts Pkwy.,EL PASO,TX,79907,700POST5L70,700 Minute Family,dmerritt
900007885,NEAL,SCOTTY,36,M,7572654128,1613 Erles St.,CORPUS CHRISTI,TX,78418,1400POST5L90,1400 Minute Family,sneal
900007886,CARTER,LUTHER,29,M,5953523712,2724 Groben Ln.,COLORADO SPRINGS,CO,80945,ULPOST5L120,2100 Minute Family,lcarter
900007887,MONTOYA,FOREST,57,M,4968642899,14167 Beechgrove Ave.,AMARILLO,TX,79168,700POST5L70,700 Minute Family,fmontoya
900007888,SCOTT,MARTIN,32,M,4207502136,10413 Cuyler St.,COLLEGE STATION,TX,77840,700POST5L70,700 Minute Family,mscott
900007889,NEWMAN,KIRBY,32,M,4342923791,16643 Kelley Farm Ave.,JACKSON,MS,39286,5503L60,550 Minute Family,knewman
900007890,ROCHA,WILMA,30,F,2512578112,11010 Lightburn Dr.,NASHVILLE,TN,37214,900POST60,900 Minute,wrocha
900007891,ALLISON,GERARDO,44,M,5758212904,3570 Dunleigh Glen Pkwy.,PORTLAND,OR,97292,900POST60,900 Minute,gallison
900007892,GRAY,BENITA,48,F,5934199387,17932 Gallo Pkwy.,HOUSTON,TX,77069,900POST60,900 Minute,bgray
900007893,HENRY,AMBER,26,F,3692273170,2372 Wainfleet Way,SEATTLE,WA,98111,700POST5L70,700 Minute Family,ahenry
900007894,BURNS,VIRGINIA,62,F,6247394183,17548 Duncomb Ave.,WASHINGTON,DC,20216,ULPOST5L120,2100 Minute Family,vburns
900007895,TERRELL,AVERY,25,M,7566617315,13813 Gooreen Way,CHESAPEAKE,VA,23327,450POST40,450 Minute,aterrell
900007896,CARROLL,ALLYSON,36,F,3544206051,2100 Arlyn Dr.,MIAMI,FL,33164,1400POST5L90,1400 Minute Family,acarroll
900007897,SOTO,FRANKLIN,29,M,2252369272,14044 Southwest Barton St.,VISALIA,CA,93290,700POST5L70,700 Minute Family,fsoto
900007898,KENT,REID,45,M,8773126302,18229 McGowen St.,WEST PALM BEACH,FL,33415,250PRE25,250 Minute Prepaid,rkent
900007899,DICKSON,MARC,40,M,5713893099,9034 Congleton Way,KANSAS CITY,MO,64165,700POST5L70,700 Minute Family,mdickson
900007900,MCCLURE,ALBA,50,F,7897323224,3509 Springfield Ranch St.,DENVER,CO,80209,700POST5L70,700 Minute Family,amcclure
900007901,YATES,AUBREY,26,M,3462825338,8773 Chatillion Pkwy.,BEAVERTON,OR,97078,700POST5L70,700 Minute Family,ayates
900007902,HESTER,FREDERICK,32,M,6698494082,17521 E Fillmore St.,WASHINGTON,DC,20522,2100POST5L110,2100 Minute Family,fhester
900007903,HAMILTON,JAY,33,M,8775168624,16167 Jandus St.,SACRAMENTO,CA,94277,700POST5L70,700 Minute Family,jhamilton
900007904,MCGEE,DYLAN,51,M,3358529214,18327 Swithens Blvd.,READING,PA,19604,2100POST5L110,2100 Minute Family,dmcgee
900007905,STEVENSON,MELISA,67,F,6934048078,13670 Rigelsford St.,CHICAGO,IL,60629,700POST5L70,700 Minute Family,mstevenson
900007906,MASSEY,MARVA,40,F,5363439283,905 McMinn Ln.,CINCINNATI,OH,45221,ULPRE50,Unlimited Prepaid,mmassey
900007907,KAUFMAN,KERRY,54,F,6383745935,7501 South East Main Ave.,LAS VEGAS,NV,89132,1400POST5L90,1400 Minute Family,kkaufman
900007908,MACIAS,LATONYA,54,F,6848316366,14418 Biter Blvd.,WEST PALM BEACH,FL,33421,ULPOST5L120,2100 Minute Family,lmacias
900007909,MCCARTHY,ALEXIS,42,M,9842374691,1243 Carville Dr.,HUNTSVILLE,TX,77340,700POST5L70,700 Minute Family,amccarthy
900007910,MOSES,RACHEL,41,F,3803559891,1391 Blantre Way,HOUSTON,TX,77087,ULPOST5L120,2100 Minute Family,rmoses
900007911,BREWER,JULES,26,M,7342112107,14174 Claim St.,NASHVILLE,TN,37248,ULPRE50,Unlimited Prepaid,jbrewer
900007912,GAMBLE,MELVIN,27,M,9733722363,14016 Otto Hummer Pkwy.,BUFFALO,NY,14265,2100POST5L110,2100 Minute Family,mgamble
